ID,WHOID,WHATId,SUBJECT,ACTIVITYDATE,STATUS,PRIORITY,ISHIGHPRIORITY,OWNERID,DESCRIPTION,ISDELETED,ACCOUNTID,ISCLOSED,CREATEDDATE,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,ISARCHIVED,CALLDURATIONINSECONDS,CALLTYPE,CALLDISPOSITION,CALLOBJECT,REMINDERDATETIME,ISREMINDERSET,RECURRENCEACTIVITYID,ISRECURRENCE,RECURRENCESTARTDATEONLY,RECURRENCEENDDATEONLY,RECURRENCETIMEZONESIDKEY,RECURRENCETYPE,RECURRENCEINTERVAL,RECURRENCEDAYOFWEEKMASK,RECURRENCEDAYOFMONTH,RECURRENCEINSTANCE,RECURRENCEMONTHOFYEAR,RECURRENCEREGENERATEDTYPE,TASKSUBTYPE,DISPOSITION__C,INCONTACT_CONTACT_ID__C,SKILL_NAME__C,TEAM_NAME__C,ANI__C,AGENT_NAME__C,CALLBACK_TIME__C,CALL_DIRECTION__C,CALL_DURATION_IN_SECONDS__C,CALL_START_DATE_AND_TIME__C,CALL_END_DATE_AND_TIME__C,COMMITMENT_AMOUNT__C,CUSTOM_VALUE_1__C,CUSTOM_VALUE_2__C,DNIS__C,SECONDARY_DISPOSITION__C,TAGS__C
,,500R0000009v8kcIAA,Product Problem,,Completed,Low,,0054P00000Av1QuQAJ,dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit,,,,2019-08-12T11:40:20.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,85432646059,Chimerical Auto Outbound,Sales,438-704-8458,Clint Barton,,Outbound,144,2019-08-12T11:40:20Z,,,WorkItem,,127-709-0860,Training,Fall Campaign
,,500R0000009v8kdIAA,Product Inquiry,,Completed,High,,0054P00000Av1QuQAJ,nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat,,,,2018-11-27T11:55:20.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,85263025547,Chimerical Auto Outbound,Auto Agent,704-619-7532,Steve Rogers,,Outbound,152,2018-11-27T11:55:20Z,,,Chat,,767-741-1388,Human Resources,New Product
,,500R0000009v8keIAA,Product Problem,,Completed,Medium,,0054P00000Av1R4QAJ,at feugiat non pretium quis lectus suspendisse potenti in eleifend quam,,,,2019-03-26T14:35:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,89496888276,Router Issues,Sales,942-606-8909,Clint Barton,,Outbound,237,2019-03-26T14:35:04Z,,,WorkItem,,443-689-6501,Training,New Product
,,500R0000009v8kfIAA,Product Inquiry,,Completed,High,,0054P00000Av1QfQAJ,in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo,,,,2019-10-01T15:38:10.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,87087476301,Cable TV Issues,Auto Agent,237-449-0247,Tony Stark,,Inbound,266,2019-10-01T15:38:10Z,,,Chat,,667-860-1030,Support,Spring Campaign
,,500R0000009v8kgIAA,Product Problem,,Completed,Low,,0054P00000Av1QaQAJ,aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean,,,,2019-01-25T00:13:10.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,87895240582,Chimerical Auto Workitem,Sales,612-590-6988,Steve Rogers,,Inbound,262,2019-01-25T00:13:10Z,,,Call,,143-976-4274,Engineering,Spring Campaign
,,500R0000009v8khIAA,Product Support,,Completed,Medium,,0054P00000Av1QfQAJ,curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi,,,,2019-09-26T01:59:06.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,87389511173,Chimerical Auto Outbound,Auto Agent,395-527-8910,Steve Rogers,,Inbound,241,2019-09-26T01:59:06Z,,,Email,,233-205-3511,Support,Spring Campaign
,,500R0000009v8kiIAA,Product Support,,Completed,Medium,,0054P00000Av1QzQAJ,consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id,,,,2018-12-30T04:33:17.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,85464027218,Cable TV Issues,Auto Agent,217-953-3870,Charles Xavier,,Outbound,243,2018-12-30T04:33:17Z,,,WorkItem,,561-304-1394,Business Development,Fall Campaign
,,500R0000009v8kjIAA,Known Issue,,Completed,Medium,,0054P00000Av1QaQAJ,et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer,,,,2018-12-17T07:12:58.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,89794336290,Router Issues,Auto Agent,916-258-6259,Tony Stark,,Outbound,199,2018-12-17T07:12:58Z,,,Chat,,729-445-9607,Accounting,Fall Campaign
,,500R0000009v8kkIAA,General Inquiry,,Completed,Low,,0054P00000Av1QuQAJ,augue vestibulum ante ipsum primis in faucibus orci luctus et,,,,2019-01-28T10:04:52.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,82767567926,Router Issues,Sales,593-108-2639,Luke Cage,,Outbound,221,2019-01-28T10:04:52Z,,,Email,,556-557-8362,Human Resources,Known Issue
,,500R0000009v8klIAA,Known Issue,,Completed,Medium,,0054P00000Av1PrQAJ,nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci,,,,2019-10-10T21:29:38.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,88744349569,Chimerical Auto Workitem,Sales,800-944-4169,Bruce Banner,,Inbound,151,2019-10-10T21:29:38Z,,,Call,,362-250-4427,Legal,Known Issue
,,500R0000009v8kmIAA,Known Issue,,Completed,High,,0054P00000Av1PrQAJ,est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus,,,,2019-05-07T13:51:53.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,87525783622,Cable TV Issues,Router Support,981-510-6275,Clint Barton,,Inbound,229,2019-05-07T13:51:53Z,,,Call,,732-553-2651,Sales,Upgrade
,,500R0000009v8knIAA,Product Problem,,Completed,Medium,,0054P00000Av1QaQAJ,maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum,,,,2019-07-12T12:35:41.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,83938282944,Chimerical Auto Outbound,Auto Agent,828-895-9534,Wade Wilson,,Outbound,111,2019-07-12T12:35:41Z,,,Call,,371-641-9969,Product Management,Known Issue
,,500R0000009v8koIAA,General Inquiry,,Completed,High,,0054P00000Av1QaQAJ,lectus pellentesque at nulla suspendisse potenti cras in purus eu magna,,,,2019-09-02T20:24:46.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,88648177027,Cable TV Issues,Auto Agent,759-603-8516,Tony Stark,,Outbound,211,2019-09-02T20:24:46Z,,,Call,,270-747-0996,Research and Development,Hot Lead
,,500R0000009v8kpIAA,Known Issue,,Completed,High,,0054P00000Av1QaQAJ,lectus in est risus auctor sed tristique in tempus sit amet sem,,,,2019-02-21T00:56:34.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,87601496505,Chimerical Auto Outbound,Cable TV Support,998-500-0208,Luke Cage,,Outbound,263,2019-02-21T00:56:34Z,,,WorkItem,,765-639-4386,Research and Development,Fall Campaign
,,500R0000009v8kqIAA,General Inquiry,,Completed,Medium,,0054P00000Av1QLQAZ,morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante,,,,2019-10-15T00:04:43.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,83722198677,Router Issues,Auto Agent,472-421-4850,Luke Cage,,Inbound,176,2019-10-15T00:04:43Z,,,Chat,,684-959-8181,Training,New Product
,,500R0000009v8krIAA,General Inquiry,,Completed,High,,0054P00000Av1QGQAZ,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin,,,,2019-04-26T01:28:27.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,88089668884,Chimerical Auto Outbound,Cable TV Support,293-447-7592,Luke Cage,,Outbound,119,2019-04-26T01:28:27Z,,,Call,,847-104-5153,Legal,Spring Campaign
,,500R0000009v8ksIAA,General Inquiry,,Completed,Low,,0054P00000Av1QaQAJ,donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam,,,,2019-09-14T13:46:32.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,85422960524,Router Issues,Router Support,577-951-1033,Luke Cage,,Inbound,121,2019-09-14T13:46:32Z,,,Call,,279-188-4131,Training,Hot Lead
,,500R0000009v8ktIAA,Product Inquiry,,Completed,Low,,0054P00000Av1QGQAZ,pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate,,,,2019-05-10T12:39:51.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,82105104082,Chimerical Auto Workitem,Router Support,997-530-3575,Bruce Banner,,Inbound,160,2019-05-10T12:39:51Z,,,Chat,,724-604-4320,Training,Fall Campaign
,,500R0000009v8kuIAA,Product Support,,Completed,High,,0054P00000Av1QfQAJ,justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque,,,,2019-05-30T12:59:11.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,84127013125,Router Issues,Router Support,218-566-5428,Tony Stark,,Outbound,62,2019-05-30T12:59:11Z,,,Email,,252-662-7846,Engineering,Spring Campaign
,,500R0000009v8kvIAA,Product Inquiry,,Completed,Medium,,0054P00000Av1QuQAJ,felis sed interdum venenatis turpis enim blandit mi in porttitor pede,,,,2019-06-27T14:14:24.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,87564289903,Chimerical Auto Outbound,Auto Agent,878-130-4630,Clint Barton,,Outbound,300,2019-06-27T14:14:24Z,,,Email,,913-413-5721,Business Development,Hot Lead
,,500R0000009v8kwIAA,Product Support,,Completed,High,,0054P00000Av1QGQAZ,semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh,,,,2018-11-09T16:22:28.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,89151946593,Broadband Sales,Router Support,992-576-4492,Justin Case,,Outbound,122,2018-11-09T16:22:28Z,,,Call,,312-663-7649,Research and Development,Upgrade
,,500R0000009v8kxIAA,Known Issue,,Completed,Low,,0054P00000Av1QzQAJ,luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat,,,,2019-06-04T21:37:39.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,84792561470,Chimerical Auto Workitem,Cable TV Support,123-318-8607,Justin Case,,Inbound,237,2019-06-04T21:37:39Z,,,Email,,583-680-8369,Services,Hot Lead
,,500R0000009v8kyIAA,Product Support,,Completed,Medium,,0054P00000Av1QzQAJ,eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum,,,,2019-02-18T10:00:43.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,89776857453,Chimerical Auto Workitem,Cable TV Support,475-773-7927,Clint Barton,,Outbound,112,2019-02-18T10:00:43Z,,,Call,,643-534-2634,Business Development,Upgrade
,,500R0000009v8kzIAA,Product Support,,Completed,Low,,0054P00000Av1QaQAJ,justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer,,,,2019-10-12T07:54:10.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,87089960789,Chimerical Auto Inbound,Router Support,897-795-1769,Clint Barton,,Outbound,227,2019-10-12T07:54:10Z,,,WorkItem,,343-792-9725,Engineering,Hot Lead
,,500R0000009v8l0IAA,Known Issue,,Completed,High,,0054P00000Av1QuQAJ,magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,,,,2019-09-13T18:04:44.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,85423190801,Broadband Sales,Router Support,337-515-4326,Clint Barton,,Inbound,101,2019-09-13T18:04:44Z,,,Call,,398-863-6852,Support,New Product
,,500R0000009v8l1IAA,Product Inquiry,,Completed,Medium,,0054P00000Av1R4QAJ,hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum,,,,2018-12-23T06:42:31.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,89978200177,Chimerical Auto Outbound,Cable TV Support,911-629-9138,Justin Case,,Inbound,58,2018-12-23T06:42:31Z,,,Email,,994-937-4647,Research and Development,Spring Campaign
,,500R0000009v8l2IAA,Product Inquiry,,Completed,High,,0054P00000Av1QaQAJ,nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor,,,,2018-11-04T04:02:47.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,86281098853,Broadband Sales,Router Support,785-680-4090,Tony Stark,,Inbound,268,2018-11-04T04:02:47Z,,,Call,,671-283-3015,Services,Upgrade
,,500R0000009v8l3IAA,Product Support,,Completed,Low,,0054P00000Av1QzQAJ,eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue,,,,2019-03-04T16:02:07.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,84582291140,Broadband Sales,Cable TV Support,649-949-4987,Wade Wilson,,Inbound,288,2019-03-04T16:02:07Z,,,Call,,401-115-4263,Marketing,Hot Lead
,,500R0000009v8l4IAA,Product Problem,,Completed,High,,0054P00000Av1QzQAJ,sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede,,,,2018-11-20T05:01:42.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,87473969593,Chimerical Auto Workitem,Cable TV Support,138-330-9839,Clint Barton,,Inbound,251,2018-11-20T05:01:42Z,,,Call,,853-523-8204,Sales,Spring Campaign
,,500R0000009v8l5IAA,General Inquiry,,Completed,Low,,0054P00000Av1QuQAJ,quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis,,,,2019-05-25T16:02:27.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,84155406549,Chimerical Auto Workitem,Sales,619-450-4698,Steve Rogers,,Inbound,168,2019-05-25T16:02:27Z,,,Chat,,894-495-4206,Marketing,New Product
,,500R0000009v8l6IAA,Product Support,,Completed,High,,0054P00000Av1R4QAJ,libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum,,,,2019-09-11T00:28:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,87587851570,Chimerical Auto Outbound,Router Support,861-840-6763,Clint Barton,,Inbound,190,2019-09-11T00:28:04Z,,,Call,,786-377-4049,Accounting,Known Issue
,,500R0000009v8l7IAA,Product Inquiry,,Completed,Low,,0054P00000Av1QLQAZ,auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut,,,,2019-05-30T16:33:34.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,88027450046,Chimerical Auto Workitem,Auto Agent,497-519-1856,Tony Stark,,Inbound,189,2019-05-30T16:33:34Z,,,Call,,283-738-5066,Research and Development,Known Issue
,,500R0000009v8l8IAA,Product Inquiry,,Completed,Low,,0054P00000Av1QzQAJ,aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non,,,,2019-02-18T18:45:11.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,87642888664,Chimerical Auto Outbound,Cable TV Support,548-270-1559,Luke Cage,,Inbound,171,2019-02-18T18:45:11Z,,,Email,,698-145-2118,Engineering,Upgrade
,,500R0000009v8l9IAA,General Inquiry,,Completed,Low,,0054P00000Av1QzQAJ,ipsum praesent blandit lacinia erat vestibulum sed magna at nunc,,,,2019-01-10T08:04:35.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,84800199551,Router Issues,Router Support,701-927-3882,Tony Stark,,Outbound,216,2019-01-10T08:04:35Z,,,Chat,,391-105-4996,Research and Development,Known Issue
,,500R0000009v8lAIAQ,Product Support,,Completed,High,,0054P00000Av1QaQAJ,ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor,,,,2019-07-02T21:25:58.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,88654763307,Chimerical Auto Inbound,Cable TV Support,686-971-4675,Peter Parker,,Outbound,56,2019-07-02T21:25:58Z,,,Email,,875-197-8541,Services,Upgrade
,,500R0000009v8lBIAQ,General Inquiry,,Completed,Low,,0054P00000Av1QkQAJ,integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla,,,,2019-04-12T04:23:01.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,89192805739,Chimerical Auto Outbound,Cable TV Support,323-473-1717,Steve Rogers,,Inbound,97,2019-04-12T04:23:01Z,,,WorkItem,,772-536-7403,Marketing,Spring Campaign
,,500R0000009v8lCIAQ,General Inquiry,,Completed,High,,0054P00000Av1QkQAJ,sapien placerat ante nulla justo aliquam quis turpis eget elit sodales,,,,2019-08-13T23:26:18.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,82896623319,Chimerical Auto Outbound,Cable TV Support,175-325-4759,Justin Case,,Inbound,36,2019-08-13T23:26:18Z,,,Call,,703-515-5654,Marketing,Fall Campaign
,,500R0000009v8lDIAQ,Product Support,,Completed,Medium,,0054P00000Av1R4QAJ,nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue,,,,2018-10-29T17:51:38.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,81420413507,Chimerical Auto Inbound,Cable TV Support,907-134-3355,Luke Cage,,Inbound,167,2018-10-29T17:51:38Z,,,WorkItem,,646-361-8853,Training,Upgrade
,,500R0000009v8lEIAQ,Product Support,,Completed,High,,0054P00000Av1R4QAJ,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,,,,2019-08-27T01:55:18.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,84033187041,Chimerical Auto Workitem,Cable TV Support,412-557-9551,Wade Wilson,,Inbound,118,2019-08-27T01:55:18Z,,,Call,,741-625-1114,Legal,Known Issue
,,500R0000009v8lFIAQ,Product Support,,Completed,Medium,,0054P00000Av1PrQAJ,lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque,,,,2019-04-14T12:02:55.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,81517758828,Chimerical Auto Inbound,Cable TV Support,942-947-6931,Charles Xavier,,Outbound,57,2019-04-14T12:02:55Z,,,WorkItem,,373-915-0248,Product Management,Spring Campaign
,,500R0000009v8lGIAQ,Known Issue,,Completed,High,,0054P00000Av1QaQAJ,in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc,,,,2018-12-02T08:49:20.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,88321528822,Cable TV Issues,Cable TV Support,318-538-2571,Wade Wilson,,Inbound,152,2018-12-02T08:49:20Z,,,WorkItem,,482-838-5996,Support,Upgrade
,,500R0000009v8lHIAQ,Product Inquiry,,Completed,Low,,0054P00000Av1QGQAZ,ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede,,,,2019-04-11T01:43:48.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,87488884316,Chimerical Auto Workitem,Cable TV Support,971-412-5367,Bruce Banner,,Inbound,218,2019-04-11T01:43:48Z,,,Chat,,637-558-6460,Sales,Known Issue
,,500R0000009v8lIIAQ,Product Inquiry,,Completed,High,,0054P00000Av1QLQAZ,morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt,,,,2019-08-16T11:38:15.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,84027526335,Router Issues,Router Support,177-780-0708,Tony Stark,,Outbound,257,2019-08-16T11:38:15Z,,,Email,,849-458-0695,Research and Development,Known Issue
,,500R0000009v8lJIAQ,Known Issue,,Completed,High,,0054P00000Av1PrQAJ,lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea,,,,2018-11-11T03:15:49.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,84006413004,Chimerical Auto Inbound,Sales,677-882-2363,Wade Wilson,,Outbound,238,2018-11-11T03:15:49Z,,,Chat,,407-147-3172,Research and Development,Hot Lead
,,500R0000009v8lKIAQ,Product Inquiry,,Completed,Medium,,0054P00000Av1QfQAJ,phasellus sit amet erat nulla tempus vivamus in felis eu,,,,2019-09-03T22:58:25.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,87369929330,Cable TV Issues,Sales,123-977-2774,Bruce Banner,,Inbound,157,2019-09-03T22:58:25Z,,,Chat,,883-523-2392,Product Management,Known Issue
,,500R0000009v8lLIAQ,Product Support,,Completed,High,,0054P00000Av1QGQAZ,faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti,,,,2019-08-03T19:38:32.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,84106155877,Broadband Sales,Cable TV Support,855-735-5105,Justin Case,,Outbound,132,2019-08-03T19:38:32Z,,,Chat,,660-721-9064,Support,Spring Campaign
,,500R0000009v8lMIAQ,Product Problem,,Completed,Low,,0054P00000Av1QaQAJ,vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat,,,,2019-07-17T21:37:15.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,86849349973,Router Issues,Router Support,787-938-8322,Justin Case,,Inbound,261,2019-07-17T21:37:15Z,,,Email,,340-348-0015,Support,Upgrade
,,500R0000009v8lNIAQ,Product Support,,Completed,Medium,,0054P00000Av1QzQAJ,aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum,,,,2019-07-21T05:51:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,81737443120,Broadband Sales,Cable TV Support,622-627-9973,Peter Parker,,Inbound,278,2019-07-21T05:51:00Z,,,Chat,,294-106-8388,Product Management,Spring Campaign
,,500R0000009v8lOIAQ,Product Support,,Completed,Medium,,0054P00000Av1QaQAJ,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id,,,,2019-04-04T16:44:35.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,84054639130,Router Issues,Cable TV Support,919-652-5300,Charles Xavier,,Inbound,111,2019-04-04T16:44:35Z,,,WorkItem,,413-742-8032,Engineering,Upgrade
,,500R0000009v8lPIAQ,Known Issue,,Completed,Medium,,0054P00000Av1QaQAJ,hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc,,,,2019-06-08T05:20:06.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,82262805016,Chimerical Auto Outbound,Sales,801-581-2860,Wade Wilson,,Outbound,290,2019-06-08T05:20:06Z,,,Email,,175-525-4766,Training,Hot Lead
,,500R0000009v8lQIAQ,General Inquiry,,Completed,High,,0054P00000Av1QkQAJ,vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum,,,,2019-01-12T16:36:59.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,87489377454,Chimerical Auto Workitem,Sales,707-713-3882,Clint Barton,,Outbound,149,2019-01-12T16:36:59Z,,,WorkItem,,993-133-2337,Product Management,Hot Lead
,,500R0000009v8lRIAQ,Known Issue,,Completed,Low,,0054P00000Av1QGQAZ,ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo,,,,2019-09-22T10:07:26.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,86412165483,Cable TV Issues,Router Support,712-513-5497,Charles Xavier,,Outbound,269,2019-09-22T10:07:26Z,,,WorkItem,,457-744-2288,Marketing,Fall Campaign
,,500R0000009v8lSIAQ,Product Problem,,Completed,Low,,0054P00000Av1QkQAJ,ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id,,,,2019-03-04T05:23:46.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,88588158094,Chimerical Auto Workitem,Router Support,402-733-3741,Luke Cage,,Inbound,85,2019-03-04T05:23:46Z,,,WorkItem,,890-460-7474,Human Resources,Upgrade
,,500R0000009v8lTIAQ,Product Inquiry,,Completed,Medium,,0054P00000Av1QGQAZ,vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci,,,,2018-12-13T08:33:06.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,88201125017,Chimerical Auto Outbound,Auto Agent,177-138-4259,Justin Case,,Inbound,35,2018-12-13T08:33:06Z,,,Email,,886-803-2017,Research and Development,Known Issue
,,500R0000009v8lUIAQ,General Inquiry,,Completed,High,,0054P00000Av1QfQAJ,nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo,,,,2019-08-02T14:04:09.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,83643140069,Chimerical Auto Outbound,Cable TV Support,679-817-2787,Clint Barton,,Inbound,212,2019-08-02T14:04:09Z,,,Chat,,983-759-4488,Legal,Known Issue
,,500R0000009v8lVIAQ,Product Support,,Completed,Low,,0054P00000Av1PrQAJ,lobortis ligula sit amet eleifend pede libero quis orci nullam,,,,2019-04-16T04:00:14.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,85043477533,Cable TV Issues,Auto Agent,391-911-1875,Charles Xavier,,Outbound,281,2019-04-16T04:00:14Z,,,Chat,,625-987-3605,Sales,Known Issue
