ID,WHOID,WHATId,SUBJECT,ACTIVITYDATE,STATUS,PRIORITY,ISHIGHPRIORITY,OWNERID,DESCRIPTION,ISDELETED,ACCOUNTID,ISCLOSED,CREATEDDATE,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,ISARCHIVED,CALLDURATIONINSECONDS,CALLTYPE,CALLDISPOSITION,CALLOBJECT,REMINDERDATETIME,ISREMINDERSET,RECURRENCEACTIVITYID,ISRECURRENCE,RECURRENCESTARTDATEONLY,RECURRENCEENDDATEONLY,RECURRENCETIMEZONESIDKEY,RECURRENCETYPE,RECURRENCEINTERVAL,RECURRENCEDAYOFWEEKMASK,RECURRENCEDAYOFMONTH,RECURRENCEINSTANCE,RECURRENCEMONTHOFYEAR,RECURRENCEREGENERATEDTYPE,TASKSUBTYPE,DISPOSITION__C,INCONTACT_CONTACT_ID__C,SKILL_NAME__C,TEAM_NAME__C,ANI__C,AGENT_NAME__C,CALLBACK_TIME__C,CALL_DIRECTION__C,CALL_DURATION_IN_SECONDS__C,CALL_START_DATE_AND_TIME__C,CALL_END_DATE_AND_TIME__C,COMMITMENT_AMOUNT__C,CUSTOM_VALUE_1__C,CUSTOM_VALUE_2__C,DNIS__C,SECONDARY_DISPOSITION__C,TAGS__C
,,50055000007OmCtAAK,Product Support,,Completed,Low,,0054P00000Av1QuQAJ,ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla,,,,2019-06-26T00:07:49.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,87595688524,Chimerical Auto Inbound,Router Support,689-192-7843,Charles Xavier,,Outbound,170,2019-06-26T00:07:49Z,,,Email,,887-512-8317,Marketing,Spring Campaign
,,50055000007OmCuAAK,Known Issue,,Completed,Low,,0054P00000Av1QzQAJ,at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae,,,,2019-05-12T23:14:30.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,87601496506,Chimerical Auto Outbound,Sales,950-353-4832,Justin Case,,Outbound,62,2019-05-12T23:14:30Z,,,Email,,225-640-5402,Marketing,Spring Campaign
,,50055000007OmCvAAK,Product Inquiry,,Completed,Low,,0054P00000Av1QzQAJ,mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam,,,,2019-09-13T04:09:16.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,87609156742,Chimerical Auto Inbound,Cable TV Support,672-491-1094,Tony Stark,,Inbound,47,2019-09-13T04:09:16Z,,,Email,,634-665-6340,Training,Known Issue
,,50055000007OmCwAAK,General Inquiry,,Completed,Low,,0054P00000Av1R4QAJ,fermentum justo nec condimentum neque sapien placerat ante nulla justo,,,,2019-04-23T04:20:36.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,87625009892,Router Issues,Auto Agent,793-249-7335,Bruce Banner,,Inbound,242,2019-04-23T04:20:36Z,,,Email,,707-622-3376,Training,Fall Campaign
,,50055000007OmCxAAK,Known Issue,,Completed,Medium,,0054P00000Av1QzQAJ,dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus,,,,2018-12-16T03:16:10.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,87631778593,Broadband Sales,Cable TV Support,211-332-1792,Wade Wilson,,Outbound,35,2018-12-16T03:16:10Z,,,Call,,796-194-1637,Human Resources,New Product
,,50055000007OmCyAAK,General Inquiry,,Completed,Medium,,0054P00000Av1QaQAJ,a odio in hac habitasse platea dictumst maecenas ut massa,,,,2019-06-23T08:32:07.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,87637801058,Cable TV Issues,Router Support,689-677-9497,Justin Case,,Outbound,108,2019-06-23T08:32:07Z,,,Chat,,828-174-2109,Business Development,Known Issue
,,50055000007OmCzAAK,General Inquiry,,Completed,Low,,0054P00000Av1QfQAJ,suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla,,,,2018-12-14T17:36:07.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,87642888665,Chimerical Auto Workitem,Sales,454-933-8670,Charles Xavier,,Outbound,290,2018-12-14T17:36:07Z,,,Email,,659-545-9775,Training,Hot Lead
,,50055000007OmD0AAK,General Inquiry,,Completed,Medium,,0054P00000Av1QLQAZ,sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at,,,,2019-06-07T22:14:30.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,87654908364,Chimerical Auto Inbound,Router Support,253-637-0607,Charles Xavier,,Outbound,269,2019-06-07T22:14:30Z,,,Call,,648-226-9892,Legal,Hot Lead
,,50055000007OmD1AAK,Known Issue,,Completed,Low,,0054P00000Av1R4QAJ,volutpat dui maecenas tristique est et tempus semper est quam pharetra,,,,2019-04-02T13:09:45.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,87672950752,Chimerical Auto Workitem,Router Support,480-295-1225,Justin Case,,Outbound,146,2019-04-02T13:09:45Z,,,WorkItem,,766-267-0465,Sales,Upgrade
,,50055000007OmD2AAK,Product Support,,Completed,Medium,,0054P00000Av1QuQAJ,vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices,,,,2019-07-28T15:32:10.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,87675358911,Router Issues,Sales,744-911-5382,Bruce Banner,,Outbound,127,2019-07-28T15:32:10Z,,,Email,,325-952-2266,Support,Known Issue
,,50055000007OmD3AAK,Product Inquiry,,Completed,High,,0054P00000Av1QGQAZ,turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis,,,,2018-12-19T05:25:33.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,87699568202,Router Issues,Auto Agent,474-988-6336,Charles Xavier,,Inbound,66,2018-12-19T05:25:33Z,,,Chat,,806-765-6021,Sales,Spring Campaign
,,50055000007OmD4AAK,General Inquiry,,Completed,Low,,0054P00000Av1QLQAZ,tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque,,,,2019-02-05T23:48:29.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,87729704789,Chimerical Auto Outbound,Auto Agent,453-676-7996,Wade Wilson,,Inbound,155,2019-02-05T23:48:29Z,,,Chat,,934-522-5858,Product Management,Known Issue
,,50055000007OmD5AAK,General Inquiry,,Completed,Low,,0054P00000Av1QfQAJ,et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit,,,,2018-10-27T05:32:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,87734760271,Broadband Sales,Auto Agent,119-957-5023,Tony Stark,,Inbound,207,2018-10-27T05:32:57Z,,,WorkItem,,856-172-8411,Marketing,New Product
,,50055000007OmD6AAK,General Inquiry,,Completed,Medium,,0054P00000Av1R4QAJ,tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra,,,,2019-03-05T07:50:14.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,87759608362,Cable TV Issues,Sales,100-680-5356,Steve Rogers,,Inbound,95,2019-03-05T07:50:14Z,,,Email,,100-798-2545,Services,Known Issue
,,50055000007OmD7AAK,General Inquiry,,Completed,Medium,,0054P00000Av1QLQAZ,venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet,,,,2019-06-28T13:28:35.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,87770969629,Chimerical Auto Workitem,Auto Agent,685-128-5842,Peter Parker,,Outbound,225,2019-06-28T13:28:35Z,,,Chat,,689-324-7876,Support,Known Issue
,,50055000007OmD8AAK,Product Problem,,Completed,High,,0054P00000Av1R4QAJ,et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis,,,,2019-04-15T03:05:52.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,87772029722,Chimerical Auto Outbound,Sales,322-420-1332,Justin Case,,Inbound,267,2019-04-15T03:05:52Z,,,Email,,648-391-5643,Accounting,Upgrade
,,50055000007OmD9AAK,Known Issue,,Completed,Low,,0054P00000Av1QaQAJ,metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra,,,,2019-06-27T13:34:59.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,87776087325,Cable TV Issues,Sales,996-237-7756,Luke Cage,,Outbound,269,2019-06-27T13:34:59Z,,,WorkItem,,208-454-4927,Human Resources,Spring Campaign
,,50055000007OmDAAA0,Product Inquiry,,Completed,Low,,0054P00000Av1QkQAJ,aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante,,,,2018-10-31T13:42:53.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,87777073787,Chimerical Auto Outbound,Sales,561-895-9335,Clint Barton,,Outbound,206,2018-10-31T13:42:53Z,,,Email,,205-761-7286,Accounting,Known Issue
,,50055000007OmDBAA0,Product Inquiry,,Completed,Medium,,0054P00000Av1QGQAZ,rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis,,,,2019-01-06T04:10:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,87779962314,Chimerical Auto Inbound,Auto Agent,477-866-4730,Charles Xavier,,Outbound,92,2019-01-06T04:10:56Z,,,Call,,179-346-8595,Business Development,Hot Lead
,,50055000007OmDCAA0,Known Issue,,Completed,Low,,0054P00000Av1QfQAJ,ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec,,,,2019-05-22T14:05:58.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,87792355760,Cable TV Issues,Sales,562-470-5661,Bruce Banner,,Outbound,37,2019-05-22T14:05:58Z,,,WorkItem,,967-714-4435,Business Development,Upgrade
,,50055000007OmDDAA0,Product Inquiry,,Completed,High,,0054P00000Av1QfQAJ,aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus,,,,2018-10-17T22:02:22.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,87796615917,Cable TV Issues,Auto Agent,572-295-4840,Tony Stark,,Outbound,292,2018-10-17T22:02:22Z,,,Chat,,711-687-1336,Legal,New Product
,,50055000007OmDEAA0,Product Support,,Completed,Medium,,0054P00000Av1QzQAJ,morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam,,,,2019-02-18T13:50:26.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,87797562957,Chimerical Auto Workitem,Router Support,484-827-0573,Wade Wilson,,Inbound,140,2019-02-18T13:50:26Z,,,Call,,759-851-5402,Training,Upgrade
,,50055000007OmDFAA0,Product Support,,Completed,High,,0054P00000Av1QfQAJ,in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec,,,,2019-08-28T11:32:35.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,87803599128,Cable TV Issues,Sales,158-857-9331,Justin Case,,Outbound,270,2019-08-28T11:32:35Z,,,Call,,425-447-5505,Services,Upgrade
,,50055000007OmDGAA0,Known Issue,,Completed,Low,,0054P00000Av1QGQAZ,aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et,,,,2019-04-01T17:01:29.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,87808199846,Cable TV Issues,Router Support,797-404-4692,Justin Case,,Outbound,120,2019-04-01T17:01:29Z,,,Chat,,163-389-6616,Marketing,Hot Lead
,,50055000007OmDHAA0,Product Problem,,Completed,High,,0054P00000Av1QkQAJ,purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat,,,,2019-09-19T07:33:22.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,87810931334,Chimerical Auto Workitem,Cable TV Support,432-362-0217,Steve Rogers,,Outbound,39,2019-09-19T07:33:22Z,,,WorkItem,,589-218-5488,Legal,Upgrade
,,50055000007OmDIAA0,Known Issue,,Completed,Medium,,0054P00000Av1PrQAJ,dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at,,,,2019-04-06T17:33:25.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,87837623784,Broadband Sales,Sales,682-900-7238,Justin Case,,Outbound,297,2019-04-06T17:33:25Z,,,WorkItem,,395-386-2934,Sales,Known Issue
,,50055000007OmDJAA0,General Inquiry,,Completed,Low,,0054P00000Av1QuQAJ,dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo,,,,2018-12-06T04:51:01.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,87845694717,Router Issues,Cable TV Support,702-150-2783,Charles Xavier,,Inbound,163,2018-12-06T04:51:01Z,,,WorkItem,,146-957-6309,Accounting,New Product
,,50055000007OmDKAA0,Product Problem,,Completed,Low,,0054P00000Av1QLQAZ,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a,,,,2019-06-21T04:00:24.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,87848018710,Cable TV Issues,Auto Agent,576-850-1918,Wade Wilson,,Inbound,273,2019-06-21T04:00:24Z,,,Chat,,809-897-3362,Marketing,New Product
,,50055000007OmDLAA0,Product Inquiry,,Completed,Medium,,0054P00000Av1QGQAZ,adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum,,,,2019-07-22T12:52:55.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,87852424318,Cable TV Issues,Cable TV Support,429-826-8852,Clint Barton,,Inbound,182,2019-07-22T12:52:55Z,,,Email,,590-869-3352,Research and Development,Spring Campaign
,,50055000007OmDMAA0,General Inquiry,,Completed,Medium,,0054P00000Av1QGQAZ,tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor,,,,2018-11-14T18:45:10.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,87856460098,Cable TV Issues,Router Support,107-397-9840,Clint Barton,,Outbound,229,2018-11-14T18:45:10Z,,,Email,,902-537-4524,Support,Hot Lead
,,50055000007OmDNAA0,Known Issue,,Completed,Low,,0054P00000Av1QLQAZ,pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula,,,,2019-08-07T09:30:58.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,87859756780,Cable TV Issues,Auto Agent,184-897-9856,Clint Barton,,Inbound,216,2019-08-07T09:30:58Z,,,Call,,828-307-6870,Engineering,Hot Lead
,,50055000007OmDOAA0,Product Problem,,Completed,Low,,0054P00000Av1QGQAZ,nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis,,,,2019-03-22T20:10:34.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,87875104460,Chimerical Auto Inbound,Auto Agent,640-907-4206,Steve Rogers,,Inbound,115,2019-03-22T20:10:34Z,,,Chat,,521-342-6146,Support,Known Issue
,,50055000007OmDPAA0,Product Inquiry,,Completed,Low,,0054P00000Av1QuQAJ,erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi,,,,2019-08-27T12:24:46.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,87895240583,Cable TV Issues,Cable TV Support,497-802-6418,Steve Rogers,,Outbound,127,2019-08-27T12:24:46Z,,,Email,,471-399-9030,Services,Hot Lead
,,50055000007OmDQAA0,Product Support,,Completed,Low,,0054P00000Av1QkQAJ,faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi,,,,2019-05-28T14:34:05.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,87921960066,Chimerical Auto Outbound,Auto Agent,632-191-6983,Peter Parker,,Inbound,233,2019-05-28T14:34:05Z,,,Chat,,439-930-9826,Support,Fall Campaign
,,50055000007OmDRAA0,General Inquiry,,Completed,Low,,0054P00000Av1QuQAJ,sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis,,,,2018-10-21T08:04:39.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,87925106847,Chimerical Auto Workitem,Router Support,967-668-0605,Wade Wilson,,Inbound,79,2018-10-21T08:04:39Z,,,Call,,872-817-0224,Engineering,Fall Campaign
,,50055000007OmDSAA0,Known Issue,,Completed,High,,0054P00000Av1QuQAJ,volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in,,,,2019-01-01T06:57:36.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,87945500693,Router Issues,Router Support,876-522-2318,Luke Cage,,Inbound,260,2019-01-01T06:57:36Z,,,Email,,416-689-3002,Engineering,Fall Campaign
,,50055000007OmDTAA0,General Inquiry,,Completed,High,,0054P00000Av1QuQAJ,ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien,,,,2018-11-27T19:13:34.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,87951793847,Broadband Sales,Auto Agent,332-833-2236,Bruce Banner,,Outbound,58,2018-11-27T19:13:34Z,,,Chat,,809-522-1263,Accounting,New Product
,,50055000007OmDUAA0,Product Problem,,Completed,High,,0054P00000Av1QLQAZ,suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus,,,,2018-11-10T04:28:36.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,87960659363,Router Issues,Cable TV Support,691-873-8422,Charles Xavier,,Outbound,30,2018-11-10T04:28:36Z,,,Email,,938-864-4119,Support,Hot Lead
,,50055000007OmDVAA0,General Inquiry,,Completed,Medium,,0054P00000Av1QfQAJ,in congue etiam justo etiam pretium iaculis justo in hac habitasse platea,,,,2018-12-27T17:17:33.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,87960953072,Cable TV Issues,Cable TV Support,543-914-4281,Wade Wilson,,Inbound,129,2018-12-27T17:17:33Z,,,Call,,779-872-8833,Services,Known Issue
,,50055000007OmDWAA0,Known Issue,,Completed,High,,0054P00000Av1QfQAJ,felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus,,,,2018-10-24T09:14:28.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,87968453550,Broadband Sales,Auto Agent,821-303-0094,Bruce Banner,,Inbound,111,2018-10-24T09:14:28Z,,,WorkItem,,709-287-0329,Legal,New Product
,,50055000007OmDXAA0,Product Support,,Completed,Low,,0054P00000Av1QzQAJ,aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien,,,,2018-12-07T12:43:59.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,87976675930,Router Issues,Sales,215-484-4410,Justin Case,,Inbound,55,2018-12-07T12:43:59Z,,,WorkItem,,649-892-6782,Accounting,Upgrade
,,50055000007OmDYAA0,Product Inquiry,,Completed,Medium,,0054P00000Av1QkQAJ,amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede,,,,2019-09-29T20:46:19.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,87983777009,Broadband Sales,Cable TV Support,161-534-5077,Bruce Banner,,Outbound,57,2019-09-29T20:46:19Z,,,Chat,,964-709-4506,Product Management,Hot Lead
,,50055000007OmDZAA0,Product Inquiry,,Completed,Medium,,0054P00000Av1QkQAJ,rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus,,,,2019-06-12T16:22:22.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,87985466836,Router Issues,Auto Agent,692-947-6342,Tony Stark,,Outbound,73,2019-06-12T16:22:22Z,,,Email,,496-182-0645,Product Management,Fall Campaign
,,50055000007OmDaAAK,Product Support,,Completed,High,,0054P00000Av1QLQAZ,convallis morbi odio odio elementum eu interdum eu tincidunt in,,,,2019-04-10T06:41:37.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,87989198936,Broadband Sales,Auto Agent,301-729-4012,Clint Barton,,Inbound,155,2019-04-10T06:41:37Z,,,Email,,507-751-0615,Product Management,New Product
,,50055000007OmDbAAK,Product Support,,Completed,Low,,0054P00000Av1QfQAJ,sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo,,,,2019-07-16T09:59:58.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,87991886055,Chimerical Auto Outbound,Router Support,855-663-7977,Luke Cage,,Outbound,41,2019-07-16T09:59:58Z,,,Email,,255-604-7837,Marketing,Fall Campaign
,,50055000007OmDcAAK,Known Issue,,Completed,High,,0054P00000Av1QzQAJ,nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque,,,,2019-04-25T04:44:16.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,87993897562,Broadband Sales,Sales,587-588-4358,Charles Xavier,,Outbound,237,2019-04-25T04:44:16Z,,,Call,,447-116-9424,Accounting,Hot Lead
,,50055000007OmDdAAK,Product Problem,,Completed,Low,,0054P00000Av1QaQAJ,etiam faucibus cursus urna ut tellus nulla ut erat id,,,,2019-04-28T10:02:58.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,87995426177,Router Issues,Router Support,650-550-1417,Luke Cage,,Inbound,93,2019-04-28T10:02:58Z,,,Chat,,628-337-7678,Support,Spring Campaign
,,50055000007OmDeAAK,Product Problem,,Completed,Medium,,0054P00000Av1R4QAJ,sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam,,,,2019-05-30T11:19:30.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,87997178047,Chimerical Auto Inbound,Cable TV Support,585-477-0228,Tony Stark,,Inbound,42,2019-05-30T11:19:30Z,,,Chat,,981-101-1829,Product Management,Upgrade
,,50055000007OmDfAAK,Product Support,,Completed,High,,0054P00000Av1PrQAJ,mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet,,,,2018-11-19T11:07:45.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,87997443165,Chimerical Auto Inbound,Auto Agent,398-533-2718,Tony Stark,,Inbound,300,2018-11-19T11:07:45Z,,,Chat,,601-322-8873,Support,Fall Campaign
,,50055000007OmDgAAK,Product Problem,,Completed,High,,0054P00000Av1QLQAZ,dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor,,,,2019-01-04T01:16:17.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,88027450047,Cable TV Issues,Auto Agent,897-202-4132,Peter Parker,,Outbound,114,2019-01-04T01:16:17Z,,,Email,,388-866-7135,Marketing,Fall Campaign
,,50055000007OmDhAAK,Known Issue,,Completed,Low,,0054P00000Av1QkQAJ,eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum,,,,2019-08-29T04:56:34.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,88039698132,Chimerical Auto Workitem,Router Support,704-315-3639,Wade Wilson,,Outbound,237,2019-08-29T04:56:34Z,,,Call,,718-463-7865,Support,Upgrade
,,50055000007OmDiAAK,Product Support,,Completed,Low,,0054P00000Av1QGQAZ,odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet,,,,2019-05-02T11:55:54.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,88049174413,Chimerical Auto Inbound,Cable TV Support,645-318-5071,Justin Case,,Outbound,112,2019-05-02T11:55:54Z,,,WorkItem,,994-175-4171,Support,Spring Campaign
,,50055000007OmDjAAK,General Inquiry,,Completed,High,,0054P00000Av1QaQAJ,sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum,,,,2019-10-07T18:03:30.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,88051505173,Broadband Sales,Sales,161-485-6352,Charles Xavier,,Inbound,217,2019-10-07T18:03:30Z,,,WorkItem,,747-326-1883,Sales,Upgrade
,,50055000007OmDkAAK,Product Problem,,Completed,High,,0054P00000Av1PrQAJ,tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque,,,,2019-06-03T11:59:45.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,88081759453,Broadband Sales,Sales,240-823-5043,Luke Cage,,Outbound,119,2019-06-03T11:59:45Z,,,Chat,,785-355-6783,Product Management,Known Issue
,,50055000007OmDlAAK,General Inquiry,,Completed,Low,,0054P00000Av1QzQAJ,nisi eu orci mauris lacinia sapien quis libero nullam sit amet,,,,2019-02-05T12:37:29.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,88084854340,Chimerical Auto Outbound,Sales,513-650-8915,Peter Parker,,Outbound,58,2019-02-05T12:37:29Z,,,Chat,,318-124-0783,Human Resources,New Product
,,50055000007OmDmAAK,Product Support,,Completed,High,,0054P00000Av1PrQAJ,turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at,,,,2019-07-17T02:41:32.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,88089668885,Broadband Sales,Sales,787-582-3220,Justin Case,,Outbound,260,2019-07-17T02:41:32Z,,,Call,,306-768-9429,Services,Spring Campaign
,,50055000007OmDnAAK,Product Support,,Completed,Medium,,0054P00000Av1QaQAJ,sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci,,,,2019-05-16T08:02:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,88089791389,Chimerical Auto Workitem,Router Support,861-107-8134,Steve Rogers,,Outbound,202,2019-05-16T08:02:00Z,,,Email,,358-320-7110,Accounting,Hot Lead
,,50055000007OmDoAAK,General Inquiry,,Completed,High,,0054P00000Av1QkQAJ,laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis,,,,2019-08-04T22:54:17.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,88090937058,Chimerical Auto Outbound,Router Support,116-685-8546,Steve Rogers,,Outbound,191,2019-08-04T22:54:17Z,,,Email,,581-846-3118,Training,Hot Lead
